Serial Data Number,Serial Sheet Number,JIS Code,EBCDIC Code,4 Character Code,Evaluation of Individual Character Image,Evaluation of Character Group,Sample Position Y on Sheet,Sample Position X on Sheet,Male-Female Code,Age of Writer,Industry Classification Code,Occupation Classification Code,Sheet Gatherring Date,Scanning Date,Number of X-Axis Sampling Points,Number of Y-Axis Sampling Points,Number of Levels of Pixel,Magnification of Scanning Lenz,Serial Data Number (old)
509291,5104,c3,94,H TE,0,0,2,8,1,21,9144,11,741204,741217,72,76,16,133,0
509292,5104,c4,95,H TO,0,0,2,9,1,21,9144,11,741204,741217,72,76,16,133,0
509293,5104,c5,96,H NA,0,0,3,0,1,21,9144,11,741204,741217,72,76,16,133,0
509294,5104,c6,97,H NI,0,0,3,1,1,21,9144,11,741204,741217,72,76,16,133,0
509295,5104,c7,98,H NU,0,0,3,2,1,21,9144,11,741204,741217,72,76,16,133,0
509296,5104,c8,99,H NE,0,0,3,3,1,21,9144,11,741204,741217,72,76,16,133,0
509297,5104,c9,9a,H NO,0,0,3,4,1,21,9144,11,741204,741217,72,76,16,133,0
509298,5104,ca,9d,H HA,0,0,3,5,1,21,9144,11,741204,741217,72,76,16,133,0
509299,5104,cb,9e,H HI,0,0,3,6,1,21,9144,11,741204,741217,72,76,16,133,0
509300,5104,cc,9f,H HU,0,0,3,7,1,21,9144,11,741204,741217,72,76,16,133,0
509301,5104,cd,a2,H HE,0,0,3,8,1,21,9144,11,741204,741217,72,76,16,133,0
509302,5104,ce,a3,H HO,0,0,3,9,1,21,9144,11,741204,741217,72,76,16,133,0
509303,5104,cf,a4,H MA,0,0,4,0,1,21,9144,11,741204,741217,72,76,16,133,0
509304,5104,d0,a5,H MI,0,0,4,1,1,21,9144,11,741204,741217,72,76,16,133,0
509305,5104,d1,a6,H MU,0,0,4,2,1,21,9144,11,741204,741217,72,76,16,133,0
509306,5104,d2,a7,H ME,0,0,4,3,1,21,9144,11,741204,741217,72,76,16,133,0
509307,5104,d3,a8,H MO,0,0,4,4,1,21,9144,11,741204,741217,72,76,16,133,0
509308,5104,d4,a9,H YA,0,0,4,5,1,21,9144,11,741204,741217,72,76,16,133,0
509309,5104,b2,82,H YI,0,0,4,6,1,21,9144,11,741204,741217,72,76,16,133,0
509310,5104,d5,aa,H YU,0,0,4,7,1,21,9144,11,741204,741217,72,76,16,133,0
509311,5104,b4,84,H YE,0,0,4,8,1,21,9144,11,741204,741217,72,76,16,133,0
509312,5104,d6,ac,H YO,0,0,4,9,1,21,9144,11,741204,741217,72,76,16,133,0
509313,5104,d7,ad,H RA,0,0,5,0,1,21,9144,11,741204,741217,72,76,16,133,0
509314,5104,d8,ae,H RI,0,0,5,1,1,21,9144,11,741204,741217,72,76,16,133,0
509315,5104,d9,af,H RU,0,0,5,2,1,21,9144,11,741204,741217,72,76,16,133,0
509316,5104,da,ba,H RE,0,0,5,3,1,21,9144,11,741204,741217,72,76,16,133,0
509317,5104,db,bb,H RO,0,0,5,4,1,21,9144,11,741204,741217,72,76,16,133,0
509318,5104,dc,bc,H WA,0,0,5,5,1,21,9144,11,741204,741217,72,76,16,133,0
509319,5104,a8,7b,H WI,0,0,5,6,1,21,9144,11,741204,741217,72,76,16,133,0
509320,5104,b3,83,H WU,0,0,5,7,1,21,9144,11,741204,741217,72,76,16,133,0
509321,5104,aa,7a,H WE,0,0,5,8,1,21,9144,11,741204,741217,72,76,16,133,0
509322,5104,a6,6f,H WO,0,0,5,9,1,21,9144,11,741204,741217,72,76,16,133,0
509323,5104,dd,bd,H  N,0,0,6,0,1,21,9144,11,741204,741217,72,76,16,133,0
509324,5105,b1,81,H  A,0,0,1,0,1,21,9144,11,741204,741217,72,76,16,133,0
509325,5105,b2,82,H  I,0,0,1,1,1,21,9144,11,741204,741217,72,76,16,133,0
509326,5105,b3,83,H  U,0,0,1,2,1,21,9144,11,741204,741217,72,76,16,133,0
509327,5105,b4,84,H  E,0,0,1,3,1,21,9144,11,741204,741217,72,76,16,133,0
509328,5105,b5,85,H  O,0,0,1,4,1,21,9144,11,741204,741217,72,76,16,133,0
509329,5105,b6,86,H KA,0,0,1,5,1,21,9144,11,741204,741217,72,76,16,133,0
509330,5105,b7,87,H KI,0,0,1,6,1,21,9144,11,741204,741217,72,76,16,133,0
509331,5105,b8,88,H KU,0,0,1,7,1,21,9144,11,741204,741217,72,76,16,133,0
509332,5105,b9,89,H KE,0,0,1,8,1,21,9144,11,741204,741217,72,76,16,133,0
509333,5105,ba,8a,H KO,0,0,1,9,1,21,9144,11,741204,741217,72,76,16,133,0
509334,5105,bb,8c,H SA,0,0,2,0,1,21,9144,11,741204,741217,72,76,16,133,0
509335,5105,bc,8d,H SI,0,0,2,1,1,21,9144,11,741204,741217,72,76,16,133,0
509336,5105,bd,8e,H SU,0,0,2,2,1,21,9144,11,741204,741217,72,76,16,133,0
509337,5105,be,ef,H SE,0,0,2,3,1,21,9144,11,741204,741217,72,76,16,133,0
509338,5105,bf,90,H SO,0,0,2,4,1,21,9144,11,741204,741217,72,76,16,133,0
509339,5105,c0,91,H TA,0,0,2,5,1,21,9144,11,741204,741217,72,76,16,133,0
509340,5105,c1,92,H TI,0,0,2,6,1,21,9144,11,741204,741217,72,76,16,133,0
509341,5105,c2,93,H TU,0,0,2,7,1,21,9144,11,741204,741217,72,76,16,133,0
509342,5105,c3,94,H TE,0,0,2,8,1,21,9144,11,741204,741217,72,76,16,133,0
509343,5105,c4,95,H TO,0,0,2,9,1,21,9144,11,741204,741217,72,76,16,133,0
509344,5105,c5,96,H NA,0,0,3,0,1,21,9144,11,741204,741217,72,76,16,133,0
509345,5105,c6,97,H NI,0,0,3,1,1,21,9144,11,741204,741217,72,76,16,133,0
509346,5105,c7,98,H NU,0,0,3,2,1,21,9144,11,741204,741217,72,76,16,133,0
509347,5105,c8,99,H NE,0,0,3,3,1,21,9144,11,741204,741217,72,76,16,133,0
509348,5105,c9,9a,H NO,0,0,3,4,1,21,9144,11,741204,741217,72,76,16,133,0
509349,5105,ca,9d,H HA,0,0,3,5,1,21,9144,11,741204,741217,72,76,16,133,0
509350,5105,cb,9e,H HI,0,0,3,6,1,21,9144,11,741204,741217,72,76,16,133,0
509351,5105,cc,9f,H HU,0,0,3,7,1,21,9144,11,741204,741217,72,76,16,133,0
509352,5105,cd,a2,H HE,0,0,3,8,1,21,9144,11,741204,741217,72,76,16,133,0
509353,5105,ce,a3,H HO,0,0,3,9,1,21,9144,11,741204,741217,72,76,16,133,0
509354,5105,cf,a4,H MA,0,0,4,0,1,21,9144,11,741204,741217,72,76,16,133,0
509355,5105,d0,a5,H MI,0,0,4,1,1,21,9144,11,741204,741217,72,76,16,133,0
509356,5105,d1,a6,H MU,0,0,4,2,1,21,9144,11,741204,741217,72,76,16,133,0
509357,5105,d2,a7,H ME,0,0,4,3,1,21,9144,11,741204,741217,72,76,16,133,0
509358,5105,d3,a8,H MO,0,0,4,4,1,21,9144,11,741204,741217,72,76,16,133,0
509359,5105,d4,a9,H YA,0,0,4,5,1,21,9144,11,741204,741217,72,76,16,133,0
509360,5105,b2,82,H YI,0,0,4,6,1,21,9144,11,741204,741217,72,76,16,133,0
509361,5105,d5,aa,H YU,0,0,4,7,1,21,9144,11,741204,741217,72,76,16,133,0
509362,5105,b4,84,H YE,0,0,4,8,1,21,9144,11,741204,741217,72,76,16,133,0
509363,5105,d6,ac,H YO,0,0,4,9,1,21,9144,11,741204,741217,72,76,16,133,0
509364,5105,d7,ad,H RA,0,0,5,0,1,21,9144,11,741204,741217,72,76,16,133,0
509365,5105,d8,ae,H RI,0,0,5,1,1,21,9144,11,741204,741217,72,76,16,133,0
509366,5105,d9,af,H RU,0,0,5,2,1,21,9144,11,741204,741217,72,76,16,133,0
509367,5105,da,ba,H RE,0,0,5,3,1,21,9144,11,741204,741217,72,76,16,133,0
509368,5105,db,bb,H RO,0,0,5,4,1,21,9144,11,741204,741217,72,76,16,133,0
509369,5105,dc,bc,H WA,0,0,5,5,1,21,9144,11,741204,741217,72,76,16,133,0
509370,5105,a8,7b,H WI,0,0,5,6,1,21,9144,11,741204,741217,72,76,16,133,0
509371,5105,b3,83,H WU,0,0,5,7,1,21,9144,11,741204,741217,72,76,16,133,0
509372,5105,aa,7a,H WE,0,0,5,8,1,21,9144,11,741204,741217,72,76,16,133,0
509373,5105,a6,6f,H WO,0,0,5,9,1,21,9144,11,741204,741217,72,76,16,133,0
509374,5105,dd,bd,H  N,0,0,6,0,1,21,9144,11,741204,741217,72,76,16,133,0
509375,5106,b1,81,H  A,0,0,1,0,1,22,9144,11,741204,741217,72,76,16,133,0
509376,5106,b2,82,H  I,0,0,1,1,1,22,9144,11,741204,741217,72,76,16,133,0
509377,5106,b3,83,H  U,0,0,1,2,1,22,9144,11,741204,741217,72,76,16,133,0
509378,5106,b4,84,H  E,0,0,1,3,1,22,9144,11,741204,741217,72,76,16,133,0
509379,5106,b5,85,H  O,0,0,1,4,1,22,9144,11,741204,741217,72,76,16,133,0
509380,5106,b6,86,H KA,0,0,1,5,1,22,9144,11,741204,741217,72,76,16,133,0
509381,5106,b7,87,H KI,0,0,1,6,1,22,9144,11,741204,741217,72,76,16,133,0
509382,5106,b8,88,H KU,0,0,1,7,1,22,9144,11,741204,741217,72,76,16,133,0
509383,5106,b9,89,H KE,0,0,1,8,1,22,9144,11,741204,741217,72,76,16,133,0
509384,5106,ba,8a,H KO,0,0,1,9,1,22,9144,11,741204,741217,72,76,16,133,0
509385,5106,bb,8c,H SA,0,0,2,0,1,22,9144,11,741204,741217,72,76,16,133,0
509386,5106,bc,8d,H SI,0,0,2,1,1,22,9144,11,741204,741217,72,76,16,133,0
509387,5106,bd,8e,H SU,0,0,2,2,1,22,9144,11,741204,741217,72,76,16,133,0
509388,5106,be,ef,H SE,0,0,2,3,1,22,9144,11,741204,741217,72,76,16,133,0
509389,5106,bf,90,H SO,0,0,2,4,1,22,9144,11,741204,741217,72,76,16,133,0
509390,5106,c0,91,H TA,0,0,2,5,1,22,9144,11,741204,741217,72,76,16,133,0
509391,5106,c1,92,H TI,0,0,2,6,1,22,9144,11,741204,741217,72,76,16,133,0
509392,5106,c2,93,H TU,0,0,2,7,1,22,9144,11,741204,741217,72,76,16,133,0
509393,5106,c3,94,H TE,0,0,2,8,1,22,9144,11,741204,741217,72,76,16,133,0
509394,5106,c4,95,H TO,0,0,2,9,1,22,9144,11,741204,741217,72,76,16,133,0
509395,5106,c5,96,H NA,0,0,3,0,1,22,9144,11,741204,741217,72,76,16,133,0
509396,5106,c6,97,H NI,0,0,3,1,1,22,9144,11,741204,741217,72,76,16,133,0
509397,5106,c7,98,H NU,0,0,3,2,1,22,9144,11,741204,741217,72,76,16,133,0
509398,5106,c8,99,H NE,0,0,3,3,1,22,9144,11,741204,741217,72,76,16,133,0
509399,5106,c9,9a,H NO,0,0,3,4,1,22,9144,11,741204,741217,72,76,16,133,0
509400,5106,ca,9d,H HA,0,0,3,5,1,22,9144,11,741204,741217,72,76,16,133,0
509401,5106,cb,9e,H HI,0,0,3,6,1,22,9144,11,741204,741217,72,76,16,133,0
509402,5106,cc,9f,H HU,0,0,3,7,1,22,9144,11,741204,741217,72,76,16,133,0
509403,5106,cd,a2,H HE,0,0,3,8,1,22,9144,11,741204,741217,72,76,16,133,0
509404,5106,ce,a3,H HO,0,0,3,9,1,22,9144,11,741204,741217,72,76,16,133,0
509405,5106,cf,a4,H MA,0,0,4,0,1,22,9144,11,741204,741217,72,76,16,133,0
509406,5106,d0,a5,H MI,0,0,4,1,1,22,9144,11,741204,741217,72,76,16,133,0
509407,5106,d1,a6,H MU,0,0,4,2,1,22,9144,11,741204,741217,72,76,16,133,0
509408,5106,d2,a7,H ME,0,0,4,3,1,22,9144,11,741204,741217,72,76,16,133,0
509409,5106,d3,a8,H MO,0,0,4,4,1,22,9144,11,741204,741217,72,76,16,133,0
509410,5106,d4,a9,H YA,0,0,4,5,1,22,9144,11,741204,741217,72,76,16,133,0
509411,5106,b2,82,H YI,0,0,4,6,1,22,9144,11,741204,741217,72,76,16,133,0
509412,5106,d5,aa,H YU,0,0,4,7,1,22,9144,11,741204,741217,72,76,16,133,0
509413,5106,b4,84,H YE,0,0,4,8,1,22,9144,11,741204,741217,72,76,16,133,0
509414,5106,d6,ac,H YO,0,0,4,9,1,22,9144,11,741204,741217,72,76,16,133,0
509415,5106,d7,ad,H RA,0,0,5,0,1,22,9144,11,741204,741217,72,76,16,133,0
509416,5106,d8,ae,H RI,0,0,5,1,1,22,9144,11,741204,741217,72,76,16,133,0
509417,5106,d9,af,H RU,0,0,5,2,1,22,9144,11,741204,741217,72,76,16,133,0
509418,5106,da,ba,H RE,0,0,5,3,1,22,9144,11,741204,741217,72,76,16,133,0
509419,5106,db,bb,H RO,0,0,5,4,1,22,9144,11,741204,741217,72,76,16,133,0
509420,5106,dc,bc,H WA,0,0,5,5,1,22,9144,11,741204,741217,72,76,16,133,0
509421,5106,a8,7b,H WI,0,0,5,6,1,22,9144,11,741204,741217,72,76,16,133,0
509422,5106,b3,83,H WU,0,0,5,7,1,22,9144,11,741204,741217,72,76,16,133,0
509423,5106,aa,7a,H WE,0,0,5,8,1,22,9144,11,741204,741217,72,76,16,133,0
509424,5106,a6,6f,H WO,0,0,5,9,1,22,9144,11,741204,741217,72,76,16,133,0
509425,5106,dd,bd,H  N,0,0,6,0,1,22,9144,11,741204,741217,72,76,16,133,0
509426,5107,b1,81,H  A,0,0,1,0,1,20,9144,11,741204,741217,72,76,16,133,0
509427,5107,b2,82,H  I,0,0,1,1,1,20,9144,11,741204,741217,72,76,16,133,0
509428,5107,b3,83,H  U,0,0,1,2,1,20,9144,11,741204,741217,72,76,16,133,0
509429,5107,b4,84,H  E,0,0,1,3,1,20,9144,11,741204,741217,72,76,16,133,0
509430,5107,b5,85,H  O,0,0,1,4,1,20,9144,11,741204,741217,72,76,16,133,0
509431,5107,b6,86,H KA,0,0,1,5,1,20,9144,11,741204,741217,72,76,16,133,0
509432,5107,b7,87,H KI,0,0,1,6,1,20,9144,11,741204,741217,72,76,16,133,0
509433,5107,b8,88,H KU,0,0,1,7,1,20,9144,11,741204,741217,72,76,16,133,0
509434,5107,b9,89,H KE,0,0,1,8,1,20,9144,11,741204,741217,72,76,16,133,0
509435,5107,ba,8a,H KO,0,0,1,9,1,20,9144,11,741204,741217,72,76,16,133,0
509436,5107,bb,8c,H SA,0,0,2,0,1,20,9144,11,741204,741217,72,76,16,133,0
509437,5107,bc,8d,H SI,0,0,2,1,1,20,9144,11,741204,741217,72,76,16,133,0
509438,5107,bd,8e,H SU,0,0,2,2,1,20,9144,11,741204,741217,72,76,16,133,0
509439,5107,be,ef,H SE,0,0,2,3,1,20,9144,11,741204,741217,72,76,16,133,0
509440,5107,bf,90,H SO,0,0,2,4,1,20,9144,11,741204,741217,72,76,16,133,0
509441,5107,c0,91,H TA,0,0,2,5,1,20,9144,11,741204,741217,72,76,16,133,0
509442,5107,c1,92,H TI,0,0,2,6,1,20,9144,11,741204,741217,72,76,16,133,0
509443,5107,c2,93,H TU,0,0,2,7,1,20,9144,11,741204,741217,72,76,16,133,0
509444,5107,c3,94,H TE,0,0,2,8,1,20,9144,11,741204,741217,72,76,16,133,0
509445,5107,c4,95,H TO,0,0,2,9,1,20,9144,11,741204,741217,72,76,16,133,0
509446,5107,c5,96,H NA,0,0,3,0,1,20,9144,11,741204,741217,72,76,16,133,0
509447,5107,c6,97,H NI,0,0,3,1,1,20,9144,11,741204,741217,72,76,16,133,0
509448,5107,c7,98,H NU,0,0,3,2,1,20,9144,11,741204,741217,72,76,16,133,0
509449,5107,c8,99,H NE,0,0,3,3,1,20,9144,11,741204,741217,72,76,16,133,0
509450,5107,c9,9a,H NO,0,0,3,4,1,20,9144,11,741204,741217,72,76,16,133,0
509451,5107,ca,9d,H HA,0,0,3,5,1,20,9144,11,741204,741217,72,76,16,133,0
509452,5107,cb,9e,H HI,0,0,3,6,1,20,9144,11,741204,741217,72,76,16,133,0
509453,5107,cc,9f,H HU,0,0,3,7,1,20,9144,11,741204,741217,72,76,16,133,0
509454,5107,cd,a2,H HE,0,0,3,8,1,20,9144,11,741204,741217,72,76,16,133,0
509455,5107,ce,a3,H HO,0,0,3,9,1,20,9144,11,741204,741217,72,76,16,133,0
509456,5107,cf,a4,H MA,0,0,4,0,1,20,9144,11,741204,741217,72,76,16,133,0
509457,5107,d0,a5,H MI,0,0,4,1,1,20,9144,11,741204,741217,72,76,16,133,0
509458,5107,d1,a6,H MU,0,0,4,2,1,20,9144,11,741204,741217,72,76,16,133,0
509459,5107,d2,a7,H ME,0,0,4,3,1,20,9144,11,741204,741217,72,76,16,133,0
509460,5107,d3,a8,H MO,0,0,4,4,1,20,9144,11,741204,741217,72,76,16,133,0
509461,5107,d4,a9,H YA,0,0,4,5,1,20,9144,11,741204,741217,72,76,16,133,0
509462,5107,b2,82,H YI,0,0,4,6,1,20,9144,11,741204,741217,72,76,16,133,0
509463,5107,d5,aa,H YU,0,0,4,7,1,20,9144,11,741204,741217,72,76,16,133,0
509464,5107,b4,84,H YE,0,0,4,8,1,20,9144,11,741204,741217,72,76,16,133,0
509465,5107,d6,ac,H YO,0,0,4,9,1,20,9144,11,741204,741217,72,76,16,133,0
509466,5107,d7,ad,H RA,0,0,5,0,1,20,9144,11,741204,741217,72,76,16,133,0
509467,5107,d8,ae,H RI,0,0,5,1,1,20,9144,11,741204,741217,72,76,16,133,0
509468,5107,d9,af,H RU,0,0,5,2,1,20,9144,11,741204,741217,72,76,16,133,0
509469,5107,da,ba,H RE,0,0,5,3,1,20,9144,11,741204,741217,72,76,16,133,0
509470,5107,db,bb,H RO,0,0,5,4,1,20,9144,11,741204,741217,72,76,16,133,0
509471,5107,dc,bc,H WA,0,0,5,5,1,20,9144,11,741204,741217,72,76,16,133,0
509472,5107,a8,7b,H WI,0,0,5,6,1,20,9144,11,741204,741217,72,76,16,133,0
509473,5107,b3,83,H WU,0,0,5,7,1,20,9144,11,741204,741217,72,76,16,133,0
509474,5107,aa,7a,H WE,0,0,5,8,1,20,9144,11,741204,741217,72,76,16,133,0
509475,5107,a6,6f,H WO,0,0,5,9,1,20,9144,11,741204,741217,72,76,16,133,0
509476,5107,dd,bd,H  N,0,0,6,0,1,20,9144,11,741204,741217,72,76,16,133,0
509477,5108,b1,81,H  A,0,0,1,0,1,22,9144,11,741204,741217,72,76,16,133,0
509478,5108,b2,82,H  I,0,0,1,1,1,22,9144,11,741204,741217,72,76,16,133,0
509479,5108,b3,83,H  U,0,0,1,2,1,22,9144,11,741204,741217,72,76,16,133,0
509480,5108,b4,84,H  E,0,0,1,3,1,22,9144,11,741204,741217,72,76,16,133,0
509481,5108,b5,85,H  O,0,0,1,4,1,22,9144,11,741204,741217,72,76,16,133,0
509482,5108,b6,86,H KA,0,0,1,5,1,22,9144,11,741204,741217,72,76,16,133,0
509483,5108,b7,87,H KI,0,0,1,6,1,22,9144,11,741204,741217,72,76,16,133,0
509484,5108,b8,88,H KU,0,0,1,7,1,22,9144,11,741204,741217,72,76,16,133,0
509485,5108,b9,89,H KE,0,0,1,8,1,22,9144,11,741204,741217,72,76,16,133,0
509486,5108,ba,8a,H KO,0,0,1,9,1,22,9144,11,741204,741217,72,76,16,133,0
509487,5108,bb,8c,H SA,0,0,2,0,1,22,9144,11,741204,741217,72,76,16,133,0
509488,5108,bc,8d,H SI,0,0,2,1,1,22,9144,11,741204,741217,72,76,16,133,0
509489,5108,bd,8e,H SU,0,0,2,2,1,22,9144,11,741204,741217,72,76,16,133,0
509490,5108,be,ef,H SE,0,0,2,3,1,22,9144,11,741204,741217,72,76,16,133,0
509491,5108,bf,90,H SO,0,0,2,4,1,22,9144,11,741204,741217,72,76,16,133,0
509492,5108,c0,91,H TA,0,0,2,5,1,22,9144,11,741204,741217,72,76,16,133,0
509493,5108,c1,92,H TI,0,0,2,6,1,22,9144,11,741204,741217,72,76,16,133,0
509494,5108,c2,93,H TU,0,0,2,7,1,22,9144,11,741204,741217,72,76,16,133,0
509495,5108,c3,94,H TE,0,0,2,8,1,22,9144,11,741204,741217,72,76,16,133,0
509496,5108,c4,95,H TO,0,0,2,9,1,22,9144,11,741204,741217,72,76,16,133,0
509497,5108,c5,96,H NA,0,0,3,0,1,22,9144,11,741204,741217,72,76,16,133,0
509498,5108,c6,97,H NI,0,0,3,1,1,22,9144,11,741204,741217,72,76,16,133,0
509499,5108,c7,98,H NU,0,0,3,2,1,22,9144,11,741204,741217,72,76,16,133,0
509500,5108,c8,99,H NE,0,0,3,3,1,22,9144,11,741204,741217,72,76,16,133,0
509501,5108,c9,9a,H NO,0,0,3,4,1,22,9144,11,741204,741217,72,76,16,133,0
509502,5108,ca,9d,H HA,0,0,3,5,1,22,9144,11,741204,741217,72,76,16,133,0
509503,5108,cb,9e,H HI,0,0,3,6,1,22,9144,11,741204,741217,72,76,16,133,0
509504,5108,cc,9f,H HU,0,0,3,7,1,22,9144,11,741204,741217,72,76,16,133,0
509505,5108,cd,a2,H HE,0,0,3,8,1,22,9144,11,741204,741217,72,76,16,133,0
509506,5108,ce,a3,H HO,0,0,3,9,1,22,9144,11,741204,741217,72,76,16,133,0
509507,5108,cf,a4,H MA,0,0,4,0,1,22,9144,11,741204,741217,72,76,16,133,0
509508,5108,d0,a5,H MI,0,0,4,1,1,22,9144,11,741204,741217,72,76,16,133,0
509509,5108,d1,a6,H MU,0,0,4,2,1,22,9144,11,741204,741217,72,76,16,133,0
509510,5108,d2,a7,H ME,0,0,4,3,1,22,9144,11,741204,741217,72,76,16,133,0
509511,5108,d3,a8,H MO,0,0,4,4,1,22,9144,11,741204,741217,72,76,16,133,0
509512,5108,d4,a9,H YA,0,0,4,5,1,22,9144,11,741204,741217,72,76,16,133,0
509513,5108,b2,82,H YI,0,0,4,6,1,22,9144,11,741204,741217,72,76,16,133,0
509514,5108,d5,aa,H YU,0,0,4,7,1,22,9144,11,741204,741217,72,76,16,133,0
509515,5108,b4,84,H YE,0,0,4,8,1,22,9144,11,741204,741217,72,76,16,133,0
509516,5108,d6,ac,H YO,0,0,4,9,1,22,9144,11,741204,741217,72,76,16,133,0
509517,5108,d7,ad,H RA,0,0,5,0,1,22,9144,11,741204,741217,72,76,16,133,0
509518,5108,d8,ae,H RI,0,0,5,1,1,22,9144,11,741204,741217,72,76,16,133,0
509519,5108,d9,af,H RU,0,0,5,2,1,22,9144,11,741204,741217,72,76,16,133,0
509520,5108,da,ba,H RE,0,0,5,3,1,22,9144,11,741204,741217,72,76,16,133,0
509521,5108,db,bb,H RO,0,0,5,4,1,22,9144,11,741204,741217,72,76,16,133,0
509522,5108,dc,bc,H WA,0,0,5,5,1,22,9144,11,741204,741217,72,76,16,133,0
509523,5108,a8,7b,H WI,0,0,5,6,1,22,9144,11,741204,741217,72,76,16,133,0
509524,5108,b3,83,H WU,0,0,5,7,1,22,9144,11,741204,741217,72,76,16,133,0
509525,5108,aa,7a,H WE,0,0,5,8,1,22,9144,11,741204,741217,72,76,16,133,0
509526,5108,a6,6f,H WO,0,0,5,9,1,22,9144,11,741204,741217,72,76,16,133,0
509527,5108,dd,bd,H  N,0,0,6,0,1,22,9144,11,741204,741217,72,76,16,133,0
509528,5109,b1,81,H  A,0,0,1,0,1,21,9144,11,741204,741217,72,76,16,133,0
509529,5109,b2,82,H  I,0,0,1,1,1,21,9144,11,741204,741217,72,76,16,133,0
509530,5109,b3,83,H  U,0,0,1,2,1,21,9144,11,741204,741217,72,76,16,133,0
509531,5109,b4,84,H  E,0,0,1,3,1,21,9144,11,741204,741217,72,76,16,133,0
509532,5109,b5,85,H  O,0,0,1,4,1,21,9144,11,741204,741217,72,76,16,133,0
509533,5109,b6,86,H KA,0,0,1,5,1,21,9144,11,741204,741217,72,76,16,133,0
509534,5109,b7,87,H KI,0,0,1,6,1,21,9144,11,741204,741217,72,76,16,133,0
509535,5109,b8,88,H KU,0,0,1,7,1,21,9144,11,741204,741217,72,76,16,133,0
509536,5109,b9,89,H KE,0,0,1,8,1,21,9144,11,741204,741217,72,76,16,133,0
509537,5109,ba,8a,H KO,0,0,1,9,1,21,9144,11,741204,741217,72,76,16,133,0
509538,5109,bb,8c,H SA,0,0,2,0,1,21,9144,11,741204,741217,72,76,16,133,0
509539,5109,bc,8d,H SI,0,0,2,1,1,21,9144,11,741204,741217,72,76,16,133,0
509540,5109,bd,8e,H SU,0,0,2,2,1,21,9144,11,741204,741217,72,76,16,133,0
509541,5109,be,ef,H SE,0,0,2,3,1,21,9144,11,741204,741217,72,76,16,133,0
509542,5109,bf,90,H SO,0,0,2,4,1,21,9144,11,741204,741217,72,76,16,133,0
509543,5109,c0,91,H TA,0,0,2,5,1,21,9144,11,741204,741217,72,76,16,133,0
509544,5109,c1,92,H TI,0,0,2,6,1,21,9144,11,741204,741217,72,76,16,133,0
509545,5109,c2,93,H TU,0,0,2,7,1,21,9144,11,741204,741217,72,76,16,133,0
509546,5109,c3,94,H TE,0,0,2,8,1,21,9144,11,741204,741217,72,76,16,133,0
509547,5109,c4,95,H TO,0,0,2,9,1,21,9144,11,741204,741217,72,76,16,133,0
509548,5109,c5,96,H NA,0,0,3,0,1,21,9144,11,741204,741217,72,76,16,133,0
509549,5109,c6,97,H NI,0,0,3,1,1,21,9144,11,741204,741217,72,76,16,133,0
509550,5109,c7,98,H NU,0,0,3,2,1,21,9144,11,741204,741217,72,76,16,133,0
509551,5109,c8,99,H NE,0,0,3,3,1,21,9144,11,741204,741217,72,76,16,133,0
509552,5109,c9,9a,H NO,0,0,3,4,1,21,9144,11,741204,741217,72,76,16,133,0
509553,5109,ca,9d,H HA,0,0,3,5,1,21,9144,11,741204,741217,72,76,16,133,0
509554,5109,cb,9e,H HI,0,0,3,6,1,21,9144,11,741204,741217,72,76,16,133,0
509555,5109,cc,9f,H HU,0,0,3,7,1,21,9144,11,741204,741217,72,76,16,133,0
509556,5109,cd,a2,H HE,0,0,3,8,1,21,9144,11,741204,741217,72,76,16,133,0
509557,5109,ce,a3,H HO,0,0,3,9,1,21,9144,11,741204,741217,72,76,16,133,0
509558,5109,cf,a4,H MA,0,0,4,0,1,21,9144,11,741204,741217,72,76,16,133,0
509559,5109,d0,a5,H MI,0,0,4,1,1,21,9144,11,741204,741217,72,76,16,133,0
509560,5109,d1,a6,H MU,0,0,4,2,1,21,9144,11,741204,741217,72,76,16,133,0
509561,5109,d2,a7,H ME,0,0,4,3,1,21,9144,11,741204,741217,72,76,16,133,0
509562,5109,d3,a8,H MO,0,0,4,4,1,21,9144,11,741204,741217,72,76,16,133,0
509563,5109,d4,a9,H YA,0,0,4,5,1,21,9144,11,741204,741217,72,76,16,133,0
509564,5109,b2,82,H YI,0,0,4,6,1,21,9144,11,741204,741217,72,76,16,133,0
509565,5109,d5,aa,H YU,0,0,4,7,1,21,9144,11,741204,741217,72,76,16,133,0
509566,5109,b4,84,H YE,0,0,4,8,1,21,9144,11,741204,741217,72,76,16,133,0
509567,5109,d6,ac,H YO,0,0,4,9,1,21,9144,11,741204,741217,72,76,16,133,0
509568,5109,d7,ad,H RA,0,0,5,0,1,21,9144,11,741204,741217,72,76,16,133,0
509569,5109,d8,ae,H RI,0,0,5,1,1,21,9144,11,741204,741217,72,76,16,133,0
509570,5109,d9,af,H RU,0,0,5,2,1,21,9144,11,741204,741217,72,76,16,133,0
509571,5109,da,ba,H RE,0,0,5,3,1,21,9144,11,741204,741217,72,76,16,133,0
509572,5109,db,bb,H RO,0,0,5,4,1,21,9144,11,741204,741217,72,76,16,133,0
509573,5109,dc,bc,H WA,0,0,5,5,1,21,9144,11,741204,741217,72,76,16,133,0
509574,5109,a8,7b,H WI,0,0,5,6,1,21,9144,11,741204,741217,72,76,16,133,0
